ACCX;ACCY;ACCZ;GYROX;GYROY;GYROZ;ANGLX;ANGLY;ANGLZ
0.28;0.04;1.10;72.30;76.94;55.58;1.94;-7.28;-10.89
0.29;0.01;0.95;26.34;38.33;61.91;2.61;-6.45;-9.22
0.37;-0.07;1.12;-35.81;-9.06;36.39;1.45;-6.94;-8.13
0.33;-0.04;1.21;-23.18;-6.35;24.48;0.76;-7.26;-7.44
0.37;-0.03;1.16;22.91;16.44;35.61;1.30;-7.04;-6.52
0.53;-0.09;0.99;35.02;4.64;-25.25;2.17;-7.30;-7.22
0.32;0.02;0.98;-3.86;10.36;-9.80;2.04;-7.23;-7.49
0.27;0.04;1.06;-34.82;1.14;-0.83;1.11;-7.33;-7.51
0.33;-0.06;1.18;-38.56;-16.72;2.10;0.02;-7.92;-7.45
0.30;-0.02;1.15;-20.08;-31.24;-4.01;-0.52;-8.88;-7.56
0.35;-0.03;1.09;-14.22;-33.90;-4.41;-0.90;-9.92;-7.68
0.31;-0.02;1.12;-28.62;-37.59;3.32;-1.65;-11.02;-7.59
0.35;0.01;1.02;-39.49;-60.55;-1.26;-2.77;-12.96;-7.62
0.34;0.00;1.01;-73.31;-103.22;-1.93;-4.58;-15.70;-7.67
0.43;-0.03;1.01;-120.68;-192.66;10.51;-10.67;-25.65;-7.13
0.40;-0.02;0.94;-156.98;-211.91;10.94;-14.78;-31.41;-6.82
0.37;0.09;0.78;-190.86;-136.02;54.85;-19.62;-34.97;-5.29
0.41;0.01;0.53;-246.89;-31.50;116.28;-25.51;-35.81;-2.26
0.40;-0.20;0.63;-348.42;-73.93;144.39;-34.79;-37.64;1.78
0.57;-0.40;0.79;-409.14;-91.61;161.47;-45.25;-39.82;6.14
1.71;-0.83;0.10;-420.02;-64.74;156.57;-55.53;-41.90;10.21
0.57;-0.55;1.06;-394.48;-144.03;89.14;-66.78;-45.83;12.97
0.23;-0.43;0.96;-194.77;-71.76;79.30;-71.19;-47.06;15.19
-0.16;-0.64;0.97;-153.58;-27.86;168.83;-74.27;-46.72;19.58
0.70;-0.89;0.78;-231.44;-69.25;165.26;-79.52;-48.07;24.05
0.69;-0.84;0.45;-167.23;-58.86;106.92;-83.25;-49.28;27.04
0.33;-0.71;0.36;-169.87;-94.48;85.01;-86.83;-51.04;29.25
0.41;-1.07;0.50;-292.63;-149.96;87.78;-93.83;-54.28;31.62
0.18;-0.97;0.79;-259.35;-167.88;99.56;-99.72;-57.75;34.31
0.37;-0.96;0.50;-63.66;-43.01;147.30;-100.43;-58.06;38.43
0.41;-1.08;0.22;-35.52;9.62;135.76;-100.70;-56.96;42.64
0.48;-1.09;0.24;-134.34;-81.27;98.28;-103.24;-58.29;45.20
0.50;-1.04;0.21;-109.52;-48.99;54.62;-105.18;-58.86;46.67
0.56;-1.07;0.24;-99.63;-91.09;8.26;-106.87;-60.65;46.90
0.42;-1.08;0.27;-93.18;-41.13;-24.28;-108.35;-60.86;46.25
0.36;-1.01;0.32;-38.56;-20.02;-5.17;-108.33;-60.48;46.11
0.47;-1.11;0.45;1.79;-1.36;3.07;-107.12;-59.64;46.19
0.52;-1.15;0.44;89.56;9.62;-20.70;-103.61;-58.55;45.63
0.43;-1.04;0.36;177.06;61.86;-27.61;-97.22;-55.84;44.78
0.46;-1.08;0.39;204.27;75.33;-34.18;-90.70;-53.00;43.82
0.46;-1.07;0.50;248.14;86.78;-28.57;-83.52;-50.06;43.08
0.51;-1.03;0.45;328.98;179.22;-42.91;-73.77;-44.51;41.87
0.35;-0.96;0.70;375.20;244.18;-29.46;-63.21;-37.40;41.08
0.28;-0.94;0.65;456.27;278.59;11.56;-51.22;-29.76;41.38
0.13;-0.81;0.46;492.27;373.65;42.37;-37.77;-19.02;42.57
0.23;-0.81;0.91;388.19;374.29;86.78;-27.83;-9.26;44.82
0.31;-0.57;1.05;444.69;277.97;62.20;-15.53;-1.67;46.56
0.22;-0.76;1.12;417.15;218.53;9.39;-3.14;4.88;46.85
0.28;-0.47;1.06;399.18;163.23;-71.49;6.71;8.73;45.00
-0.06;-0.40;1.03;398.71;169.92;-97.41;16.72;13.09;42.37
0.06;-0.24;1.22;364.34;253.69;-39.93;25.81;19.50;41.29
-0.07;-0.09;1.24;467.60;239.08;-75.95;37.13;25.26;39.31
-0.27;-0.23;1.44;420.59;121.34;-63.28;47.78;28.27;37.54
-0.21;0.11;1.06;501.34;164.78;-4.25;60.19;32.26;37.43
-0.21;0.11;0.98;483.21;224.36;51.38;71.87;37.77;38.81
-0.14;0.23;0.92;479.09;237.94;50.78;83.35;43.45;40.18
-0.42;0.58;0.68;475.12;279.95;108.10;94.82;50.36;43.10
-0.08;0.41;0.76;309.24;260.39;94.51;105.56;59.63;46.88
-0.46;0.54;1.16;281.53;43.57;-1.49;111.27;59.90;46.84
-0.80;0.72;0.90;364.24;3.97;51.04;119.14;59.33;48.22
-0.31;0.70;0.60;353.24;64.78;131.96;126.51;60.06;51.65
-0.17;0.73;0.48;306.31;18.73;46.81;133.35;59.54;52.96
-0.45;0.94;0.29;309.75;94.81;40.31;139.91;61.25;54.05
-0.37;0.87;0.35;265.11;130.88;72.43;145.13;63.83;56.01
-0.25;0.76;0.36;244.76;101.66;61.75;149.72;65.49;57.67
-0.29;0.81;0.32;228.59;50.55;68.26;154.06;65.86;59.59
-0.37;0.83;0.28;220.97;112.00;52.48;158.51;68.21;61.16
-0.25;0.79;0.26;231.96;125.16;60.07;162.63;70.42;62.78
-0.07;0.83;0.02;204.56;48.91;70.86;166.45;70.41;64.70
-0.19;0.81;0.07;67.21;-43.77;10.30;166.35;68.08;64.97
-0.10;0.87;0.16;59.52;54.58;48.60;166.06;68.28;66.29
-0.29;0.95;-0.42;22.86;24.90;-42.38;165.88;68.78;64.04
-0.33;1.00;-0.14;-115.35;39.75;24.11;161.09;68.88;64.69
-0.13;0.93;0.23;-155.02;-7.45;17.76;155.14;67.44;65.17
-0.24;0.96;0.25;-171.50;-135.61;-39.70;148.77;62.72;64.10
-0.32;1.02;0.22;-190.69;-137.59;-9.74;141.24;57.58;63.80
-0.24;1.05;0.15;-203.73;-151.39;37.38;134.42;52.65;64.81
-0.27;1.01;-0.07;-259.53;-207.93;40.92;126.19;46.21;65.95
-0.33;0.77;0.16;-412.08;-243.12;59.36;113.92;39.24;67.55
-0.21;0.66;0.69;-448.86;-278.35;73.03;100.48;31.27;69.53
-0.05;0.64;0.70;-323.28;-229.74;42.98;90.41;24.38;70.73
-0.04;0.67;0.59;-332.98;-190.17;45.79;80.73;18.90;71.97
0.05;0.71;0.66;-363.87;-185.99;53.01;70.39;13.57;73.40
-0.07;0.76;0.49;-361.95;-158.37;56.55;60.48;9.17;74.92
-0.02;0.44;0.72;-494.71;-174.15;102.22;44.84;3.72;78.09
0.12;0.36;1.12;-499.20;-181.62;84.60;31.06;-1.26;80.38
0.15;0.27;1.30;-402.19;-182.23;57.29;19.62;-6.34;81.98
0.09;0.36;1.07;-246.30;-141.67;43.29;13.06;-10.04;83.15
0.11;0.37;0.69;-160.37;25.14;38.68;9.05;-9.29;84.19
0.44;0.26;0.69;-189.40;5.22;62.95;4.12;-9.46;85.89
0.21;0.03;0.74;-211.06;46.03;62.34;-1.52;-8.36;87.58
-0.25;0.01;1.45;-112.30;145.39;96.39;-4.45;-4.15;90.18
0.13;-0.08;1.27;-47.79;217.72;117.97;-5.74;1.79;93.48
0.30;-0.06;1.39;-73.26;140.29;5.09;-7.82;5.64;93.64
-0.01;0.07;1.39;-99.58;24.26;-72.80;-10.24;6.18;91.67
-0.39;0.11;1.41;-101.95;-2.19;-7.80;-12.76;6.29;91.45
-0.01;0.07;1.38;-49.03;48.23;65.39;-13.69;7.39;93.15
0.21;0.05;1.13;-3.79;89.80;26.08;-13.48;9.51;93.88
0.16;0.07;1.06;-44.04;67.46;-47.38;-14.32;10.94;92.60
-0.19;0.07;1.11;-98.28;-71.57;-79.20;-16.57;9.02;90.46
-0.21;-0.04;1.34;-95.98;-98.52;-40.50;-18.81;6.40;89.37
-0.16;-0.06;1.38;-29.49;-48.58;4.89;-19.28;5.07;89.51
-0.02;-0.08;1.19;15.29;8.62;35.17;-18.59;5.20;90.42
0.10;-0.12;1.23;6.18;-38.25;3.91;-18.14;3.89;90.54
-0.03;-0.09;1.17;-3.31;-63.13;-17.64;-17.95;2.11;90.05
0.06;-0.04;1.07;-20.16;-87.79;-10.32;-18.15;-0.24;89.78
0.19;-0.09;1.14;-20.44;-101.12;-27.00;-18.42;-3.18;89.02
-0.00;-0.03;1.26;-0.57;-170.83;-57.60;-18.10;-7.64;87.47
0.13;-0.05;1.12;-14.21;-208.75;-66.57;-18.16;-13.13;85.67
0.22;-0.06;1.24;-39.18;-179.41;-73.69;-18.92;-17.99;83.61
0.21;-0.04;1.25;0.33;-165.39;-66.33;-18.57;-22.19;81.81
0.38;-0.15;1.35;-20.34;-269.70;-83.17;-18.83;-29.17;79.57
0.34;-0.07;1.33;-6.31;-326.80;-126.03;-18.69;-38.79;75.66
0.24;-0.02;1.33;-6.53;-332.29;-102.80;-18.50;-46.68;72.99
0.38;-0.05;1.37;-15.23;-407.04;-73.00;-18.58;-57.22;70.94
0.53;-0.06;1.30;28.97;-418.48;-79.35;-17.45;-67.98;68.72
0.51;-0.03;1.08;77.93;-428.77;-48.10;-15.14;-78.04;67.47
0.63;0.01;0.86;86.88;-425.71;-23.55;-12.45;-88.88;66.81
0.59;0.05;0.67;74.27;-402.93;-13.78;-10.18;-98.54;66.44
0.61;0.01;0.65;37.41;-425.83;-11.08;-9.02;-108.27;66.15
0.65;0.03;0.61;37.73;-433.32;-11.09;-7.66;-120.17;65.81
0.66;0.01;0.49;67.09;-393.83;-13.00;-5.65;-129.63;65.44
0.79;-0.00;0.39;70.14;-450.87;-34.27;-3.76;-139.79;64.55
0.70;0.08;0.04;63.81;-390.80;13.18;-1.87;-148.94;64.91
0.84;0.01;0.06;73.18;-298.37;44.19;0.11;-155.57;66.10
0.84;0.01;0.04;72.24;-315.74;5.94;2.04;-162.55;66.26
0.71;0.07;0.01;54.89;-352.11;-12.06;3.62;-170.62;65.93
0.73;0.13;-0.33;59.11;-233.67;17.53;5.43;-175.26;66.38
0.80;0.14;-0.42;61.55;-151.65;29.52;8.84;-181.67;67.92
0.88;0.13;-0.57;37.35;-54.11;36.55;10.15;-181.85;68.94
1.05;0.06;-0.64;-9.67;202.12;37.50;9.73;-172.67;70.44
0.98;0.05;-0.42;-17.06;288.41;6.69;9.19;-163.80;70.62
1.09;0.02;-0.45;-48.15;380.27;-5.93;7.82;-153.07;70.47
1.17;-0.04;-0.52;-72.11;468.47;-5.48;5.61;-139.39;70.31
0.71;0.13;0.16;-66.62;499.28;14.54;3.91;-124.75;70.71
0.76;0.03;0.30;-40.33;499.28;53.07;2.79;-110.37;72.14
0.78;0.03;0.48;-30.63;499.28;54.52;1.96;-96.08;73.61
0.73;0.04;0.62;-7.47;499.28;38.16;1.75;-81.42;74.68
0.73;-0.01;0.56;-9.09;432.26;19.55;1.47;-69.82;75.19
0.63;-0.01;0.80;-24.30;425.36;39.64;0.69;-56.26;76.42
0.43;0.03;1.24;2.80;370.09;40.39;0.78;-45.35;77.55
0.63;-0.04;1.09;14.57;238.50;11.99;1.11;-38.95;77.86
0.62;-0.05;1.12;-1.47;49.37;0.66;1.01;-37.37;77.88
0.48;-0.09;1.36;-3.69;20.15;7.47;0.83;-36.45;78.08
0.59;-0.09;1.11;17.32;87.57;28.42;1.22;-33.93;78.85
0.57;-0.07;1.06;2.97;90.90;52.33;1.22;-31.38;80.26
0.55;-0.10;1.16;-18.05;47.07;51.18;0.67;-30.02;81.59
0.65;-0.09;1.09;14.24;7.25;-1.05;0.97;-29.81;81.56
0.42;-0.01;0.93;24.36;6.85;-2.56;1.59;-29.51;81.49
0.52;-0.04;0.74;6.50;109.31;30.49;1.70;-26.49;82.38
0.68;-0.16;0.93;-15.28;143.62;40.20;1.14;-22.65;83.50
0.57;-0.16;1.01;28.95;154.82;2.43;1.77;-18.62;83.57
0.37;-0.07;1.05;70.43;166.18;-5.61;3.54;-14.22;83.42
0.34;-0.02;1.00;110.79;217.52;19.06;6.39;-8.55;83.93
0.48;-0.05;1.17;144.86;200.78;1.07;10.20;-3.30;83.96
0.29;0.09;1.09;127.95;144.87;-24.42;13.33;0.18;83.33
0.29;0.08;1.07;124.68;105.25;-20.77;16.56;2.78;82.74
0.24;0.08;1.11;93.00;133.57;-16.85;18.76;6.03;82.29
0.25;0.12;1.39;118.24;139.16;2.86;21.95;9.81;82.38
0.15;0.19;1.27;207.70;103.48;-22.13;27.36;12.34;81.76
0.10;0.27;1.29;208.48;60.03;4.69;32.55;13.60;81.88
0.23;0.21;1.23;247.72;72.55;-6.77;38.61;15.07;81.70
0.18;0.24;1.33;275.82;111.31;-20.10;45.32;17.59;81.16
0.17;0.32;1.26;333.09;151.07;-52.61;53.49;21.11;79.74
0.06;0.36;1.22;369.32;166.90;-26.53;62.51;25.06;79.02
-0.09;0.50;1.03;367.76;145.48;40.85;71.47;28.48;80.12
0.16;0.41;0.96;330.21;127.23;5.61;78.85;31.02;80.27
0.10;0.55;0.81;349.08;91.33;-53.19;87.13;32.73;78.83
-0.05;0.64;0.66;368.60;165.45;-19.45;97.42;37.14;78.23
0.13;0.58;0.61;368.83;168.21;-27.61;105.63;40.56;77.51
-0.02;0.69;0.35;360.07;115.26;-63.93;114.28;42.82;75.79
-0.03;0.81;0.32;336.60;184.06;-22.13;122.56;47.04;75.17
-0.01;0.80;0.53;323.17;204.61;-34.85;129.46;51.33;74.26
-0.24;0.93;0.34;341.52;165.69;-11.51;137.07;54.90;73.95
-0.14;0.98;0.22;350.82;137.39;16.66;145.35;57.71;74.42
-0.08;0.90;-0.03;342.83;89.89;-12.86;152.91;58.96;74.08
-0.31;1.11;-0.18;279.47;119.17;-0.71;159.19;61.42;74.06
-0.10;0.98;-0.17;207.02;89.04;-11.38;164.18;63.04;73.71
-0.25;1.02;-0.22;82.97;59.85;-31.11;164.86;63.71;72.87
-0.31;1.05;0.02;7.78;47.85;17.97;163.22;64.07;73.37
-0.11;0.91;0.15;-6.11;5.65;12.42;161.28;63.06;73.69
-0.20;0.92;-0.00;-71.08;-27.42;-5.26;157.66;61.29;73.55
-0.17;0.94;0.17;-102.91;-10.17;34.85;153.19;59.97;74.49
-0.11;0.94;0.15;-96.19;-40.12;34.25;149.16;57.87;75.38
-0.05;0.97;-0.14;-165.86;-74.26;-7.95;143.54;54.74;75.16
-0.32;1.04;0.45;-348.47;-74.17;29.82;123.98;50.11;76.71
-0.03;0.87;0.71;-327.32;-232.38;42.92;112.22;41.84;78.08
0.13;0.89;0.48;-287.12;-225.36;27.99;103.21;34.72;78.86
0.12;0.84;0.34;-231.34;-148.83;-23.34;96.47;30.11;78.26
-0.18;0.84;0.54;-309.18;-199.59;-5.98;87.05;24.18;78.09
-0.17;0.80;0.81;-238.10;-234.51;47.10;79.80;17.61;79.36
-0.21;0.85;0.82;-177.76;-283.99;69.29;74.46;10.16;81.16
-0.15;0.81;0.49;-191.58;-276.35;134.25;68.75;2.50;84.92
0.09;0.72;0.57;-237.99;-277.59;151.88;62.27;-4.70;88.87
0.12;0.71;0.73;-256.56;-330.75;141.29;54.78;-13.77;92.83
0.18;0.63;0.58;-281.81;-336.17;145.15;45.92;-23.88;97.33
0.36;0.63;0.42;-309.58;-275.32;201.72;37.58;-31.07;102.77
0.49;0.44;0.81;-315.14;-216.69;209.90;28.86;-36.61;108.44
0.68;0.38;0.93;-288.59;-224.19;142.66;20.63;-42.57;112.44
0.48;0.41;0.86;-248.18;-187.54;87.75;14.00;-47.10;114.80
0.50;0.37;0.86;-191.31;-79.19;89.06;8.96;-48.69;117.21
0.66;0.27;1.02;-165.03;-124.78;59.07;4.60;-51.56;118.80
0.60;0.22;0.95;-108.45;-105.12;33.10;1.80;-53.86;119.70
0.70;0.21;0.80;-73.81;-25.62;33.82;-0.03;-54.15;120.61
0.62;0.17;0.94;-102.63;10.84;36.43;-4.03;-53.22;122.10
0.64;0.16;0.87;-63.26;5.92;30.60;-5.50;-52.63;122.93
0.63;0.20;0.81;-45.53;48.85;29.58;-6.44;-50.92;123.73
0.64;0.20;0.70;-38.24;109.07;45.24;-7.15;-47.73;124.95
0.65;0.17;0.65;-34.28;216.47;39.50;-7.73;-42.02;125.98
0.53;0.10;0.81;-92.01;205.81;37.38;-10.02;-36.14;127.02
0.44;0.09;1.11;-140.28;200.39;21.01;-13.46;-30.52;127.59
0.53;0.01;0.86;-103.44;347.89;12.31;-15.92;-21.33;127.92
0.43;-0.09;0.86;-95.72;499.28;-12.35;-18.31;-7.69;127.58
0.25;0.11;0.98;-84.27;388.90;-15.38;-20.41;4.02;127.10
0.14;-0.04;0.98;-76.51;399.81;-50.45;-21.99;13.97;125.79
0.10;-0.11;0.82;-78.04;484.27;-76.07;-23.74;26.39;123.74
-0.14;-0.00;0.93;-108.51;499.28;-54.54;-26.25;39.74;122.21
-0.31;0.18;1.02;-88.83;469.43;-58.97;-27.92;51.65;120.62
-0.32;0.13;0.51;-77.69;499.28;-6.86;-29.24;64.36;120.43
-0.57;-0.08;0.66;-171.02;499.28;-30.04;-33.43;77.53;119.59
-0.75;-0.17;1.00;-241.95;382.68;-21.14;-39.27;86.76;119.02
-0.92;-0.34;1.24;-211.55;463.52;19.14;-45.09;99.71;119.61
-0.75;-0.21;1.05;-17.63;497.02;30.05;-44.81;111.97;120.45
-0.83;-0.34;0.67;38.04;487.78;18.26;-43.20;122.94;120.93
-1.00;-0.31;0.31;58.91;392.68;-17.15;-41.04;132.04;120.47
0.11;-0.50;-0.47;-23.35;468.29;0.08;-43.37;140.75;120.47
-0.02;-0.41;-1.30;-96.66;286.99;29.53;-48.30;149.11;121.27
-1.05;-0.07;0.56;-95.35;250.39;15.73;-49.91;153.93;121.69
-1.37;-0.21;0.56;-13.70;315.39;42.26;-49.40;160.41;122.83
-1.43;-0.07;0.52;91.09;306.85;109.46;-45.95;166.97;125.90
-1.23;-0.15;0.23;132.25;292.73;111.61;-41.13;173.99;129.36
-1.24;-0.18;0.04;124.40;178.50;75.46;-37.18;176.83;131.39
-1.23;-0.15;-0.12;85.53;106.06;36.31;-34.24;177.97;132.41
-1.27;-0.06;0.09;26.51;39.13;6.20;-32.91;177.11;132.58
-1.05;-0.20;0.17;-31.05;50.81;-5.29;-33.25;176.33;132.43
-1.12;-0.16;0.25;-4.04;-15.70;-26.33;-32.84;173.77;131.70
-1.24;-0.18;0.24;27.26;-89.85;-33.55;-31.59;169.35;130.79
-1.28;-0.18;0.31;33.79;-177.93;-32.13;-30.20;162.63;129.92
-1.08;-0.25;0.23;58.48;-220.43;-64.04;-28.21;154.64;128.13
-1.43;-0.17;0.43;39.43;-375.54;-57.28;-26.55;141.48;126.36
-1.29;-0.20;0.52;68.79;-501.25;8.25;-24.32;126.61;126.58
-0.66;-0.27;0.45;142.39;-450.25;-59.84;-20.20;112.56;124.90
-1.27;-0.14;0.77;62.43;-501.25;-37.69;-16.64;85.36;122.90
-0.93;-0.20;0.73;85.38;-501.25;-34.06;-14.10;70.80;121.95
-0.75;-0.25;0.76;87.05;-501.25;-45.00;-11.78;57.34;120.78
-0.76;-0.18;0.78;58.62;-501.25;-32.15;-10.07;43.21;119.88
-0.85;-0.12;1.05;67.40;-501.25;33.06;-8.09;29.32;120.81
-0.71;-0.11;0.98;129.09;-464.74;138.25;-4.71;17.55;124.40
-0.06;-0.25;0.72;166.62;-327.38;209.23;0.09;7.32;130.89
0.33;-0.15;0.66;171.72;-157.45;98.26;4.46;2.57;133.54
-0.38;0.10;1.10;143.69;-336.90;12.10;8.25;-6.05;133.87
-0.46;0.13;0.87;187.23;-308.32;105.01;13.14;-13.59;136.70
-0.07;0.08;0.76;142.68;-199.57;181.41;16.90;-18.70;141.78
0.24;0.08;0.78;53.03;-246.02;123.87;18.06;-25.14;145.13
-0.02;0.18;0.95;-9.82;-272.92;67.09;17.65;-31.84;146.94
0.17;0.23;0.83;-46.62;-205.93;91.03;16.27;-37.03;149.49
0.60;0.15;0.93;-69.46;-123.22;101.84;14.01;-40.50;152.54
0.67;0.10;1.03;-62.71;-49.30;5.49;12.08;-41.65;152.70
0.40;0.10;1.12;-45.57;14.94;-19.23;10.71;-40.79;152.18
0.33;0.10;1.15;-23.61;54.39;-3.28;9.94;-38.83;152.09
0.31;0.06;1.13;-25.00;102.78;9.81;9.13;-35.62;152.35
0.21;-0.01;1.20;-17.35;147.57;4.42;8.48;-31.20;152.47
0.14;0.06;1.20;21.40;117.65;16.26;8.93;-27.59;152.91
0.14;0.08;1.12;23.02;87.81;21.23;9.44;-24.85;153.48
0.30;0.00;1.07;2.95;31.43;4.01;9.33;-23.84;153.59
0.14;0.06;1.18;16.79;-13.61;-21.90;9.64;-23.85;153.00
0.25;0.02;1.11;33.23;-8.29;-12.68;10.48;-23.88;152.61
0.25;0.06;1.08;28.97;3.08;-28.35;11.09;-23.57;151.84
0.14;0.09;1.12;41.66;36.52;-47.55;12.05;-22.26;150.56
0.03;0.18;1.09;27.89;8.41;-15.67;12.75;-21.61;150.12
0.20;0.14;1.03;15.03;-1.01;-13.55;13.01;-21.41;149.77
0.20;0.13;1.04;-2.37;12.81;-19.40;12.81;-20.82;149.22
0.17;0.12;1.08;-21.23;4.87;-12.86;12.10;-20.43;148.88
0.38;0.04;0.86;-42.82;43.30;-3.83;10.81;-19.38;148.78
0.43;0.02;1.02;-57.84;1.75;23.61;9.02;-19.39;149.44
0.36;-0.02;1.16;-68.77;-1.45;-17.55;6.13;-19.40;148.74
0.23;-0.02;1.33;-28.05;24.32;-41.99;5.25;-18.56;147.60
0.18;0.03;1.24;21.72;21.68;-46.35;5.75;-17.78;146.35
0.16;0.05;1.14;16.59;6.17;-35.74;6.14;-17.41;145.35
0.06;0.08;1.16;4.88;-6.35;-44.48;6.21;-17.28;144.19
-0.09;0.15;1.15;10.65;-8.08;-6.68;6.52;-17.08;144.01
0.08;0.08;1.07;-5.14;5.13;20.77;6.33;-16.67;144.57
0.07;0.10;1.13;-13.21;-13.56;-1.63;5.97;-16.75;144.52
-0.02;0.08;1.17;0.76;-2.77;19.14;5.94;-16.47;145.04
0.06;0.08;1.12;5.63;1.02;34.20;6.05;-16.17;145.97
0.19;0.05;1.06;-21.55;-28.70;20.55;5.34;-16.89;146.58
0.40;-0.01;1.09;-4.51;-54.05;-43.77;5.11;-18.38;145.40
-0.13;0.09;1.03;5.79;-7.73;-12.64;5.25;-18.08;145.06
0.28;0.04;1.06;25.46;12.99;-17.35;5.85;-17.66;144.59
0.13;0.05;1.07;9.44;39.40;-8.54;6.03;-16.40;144.36
0.15;0.05;1.17;-13.34;23.72;-2.64;5.60;-15.58;144.29
0.05;0.08;1.20;-6.13;12.88;-3.48;5.40;-14.97;144.19
0.11;0.09;1.15;1.63;-0.26;2.94;5.41;-14.78;144.28
0.16;0.06;1.11;-10.71;-1.06;-5.98;5.08;-14.67;144.12
0.10;0.07;1.11;-13.99;-1.50;-8.82;4.63;-14.52;143.85
0.12;0.06;1.15;-13.82;5.57;-3.17;4.21;-14.18;143.76
0.13;0.02;1.16;-4.56;25.78;2.45;4.03;-13.37;143.82
0.15;0.03;1.14;2.51;35.92;6.43;4.05;-12.26;144.00
0.11;0.04;1.18;13.20;63.16;9.36;4.35;-10.44;144.26
0.08;0.04;1.13;-0.15;42.62;-0.21;4.30;-8.14;144.24
0.06;0.05;1.22;4.10;17.49;-7.64;4.36;-7.59;144.05
0.09;0.06;1.14;19.08;35.80;-1.51;4.83;-6.57;144.01
0.06;0.08;1.09;2.79;26.93;4.04;4.89;-5.76;144.12
0.05;0.03;1.19;-20.79;18.65;4.34;4.28;-5.22;144.23
0.07;0.05;1.20;1.15;18.87;-2.61;4.28;-4.61;144.15
0.03;0.06;1.14;4.77;18.00;-2.42;4.38;-4.07;144.09
0.05;0.06;1.11;0.57;9.13;-1.34;4.36;-3.80;144.05
0.06;0.04;1.14;-5.12;12.87;1.58;4.18;-3.44;144.09
0.04;0.06;1.10;-15.20;26.61;4.57;3.74;-2.69;144.22
0.03;0.04;1.19;-13.20;23.91;2.97;3.37;-2.05;144.30
-0.01;0.04;1.20;3.75;21.98;4.66;3.44;-1.42;144.42
0.02;0.08;1.07;7.14;39.56;6.10;3.64;-0.37;144.59
0.07;0.08;0.91;-11.95;103.74;6.31;3.36;2.20;144.75
0.05;0.05;1.01;-50.92;147.74;-2.93;1.95;6.16;144.67
0.02;-0.05;1.02;-55.55;211.13;-32.06;0.17;12.43;143.68
-0.09;-0.06;0.93;-54.76;409.86;-41.61;-1.30;22.72;142.60
-0.25;0.12;1.24;-47.15;492.46;-39.67;-2.47;35.99;141.48
-0.49;0.06;0.69;-10.30;471.74;-27.19;-2.64;48.41;140.75
-0.51;0.06;0.66;-25.32;499.28;8.92;-3.19;61.36;140.99
-0.79;-0.08;0.80;-36.83;499.28;-19.81;-4.20;74.67;140.44
-1.13;-0.03;1.12;-1.49;499.28;23.82;-4.17;87.28;141.08
-1.03;-0.00;0.72;78.18;423.34;30.34;-2.02;97.83;141.90
-0.75;-0.06;0.46;115.15;425.43;-10.93;1.12;108.65;141.59
-1.06;0.01;0.62;97.53;499.28;-59.51;3.97;122.34;139.81
-1.15;-0.01;0.57;106.13;431.05;-12.25;6.80;132.99;139.46
-0.93;0.07;0.47;83.78;365.54;47.21;9.02;141.56;140.79
-0.86;0.09;0.33;77.82;290.38;29.87;10.91;147.40;141.56
-0.99;0.08;0.29;69.63;242.68;3.87;12.67;152.51;141.67
-1.15;0.14;0.19;61.06;171.42;11.91;14.21;155.64;142.01
-1.08;0.11;0.07;42.36;139.68;41.67;15.11;157.70;143.09
-1.03;0.10;-0.00;1.61;131.75;46.71;14.97;159.72;144.35
-1.08;0.06;0.06;-11.24;103.98;29.82;14.42;161.04;145.18
-1.00;0.09;0.08;72.59;113.11;21.44;16.37;162.75;145.83
-1.00;0.14;-0.05;107.64;118.49;9.32;19.16;164.45;146.09
-1.02;0.09;-0.14;94.13;134.01;11.70;21.39;166.56;146.40
-1.08;0.08;-0.04;53.73;66.79;9.97;22.47;166.75;146.67
-1.01;0.05;-0.00;41.93;11.59;13.49;23.23;165.48;147.05
-1.03;0.08;-0.16;30.42;2.32;10.14;23.65;164.11;147.32
-1.02;0.08;-0.12;13.64;16.70;10.36;23.65;163.13;147.61
-0.98;0.03;-0.03;-19.58;-18.81;-0.53;22.70;161.17;147.59
-1.00;0.08;0.02;-19.05;-81.61;-11.15;21.85;157.54;147.30
-0.98;0.08;-0.07;-6.56;-77.22;-4.76;21.32;153.83;147.15
-0.99;0.05;-0.04;-3.81;-53.33;2.52;20.85;151.08;147.22
-1.01;0.04;0.05;15.55;-85.59;8.98;20.88;147.50;147.47
-0.96;0.03;0.08;40.57;-116.74;8.23;21.57;143.12;147.69
-1.03;0.05;0.11;59.70;-165.64;8.98;22.83;137.33;147.94
-1.08;0.04;0.26;93.34;-160.35;48.91;24.79;131.99;149.21
-1.05;0.13;0.34;172.36;-207.64;50.51;28.96;125.16;150.58
-1.01;0.03;0.14;215.64;-219.56;38.60;34.32;118.24;151.66
-0.89;0.04;0.28;175.34;-157.83;34.88;38.32;113.10;152.60
-0.98;-0.01;0.33;247.89;-182.60;-34.83;47.26;105.09;151.20
-1.08;0.11;0.20;233.11;-85.44;-10.18;52.81;102.12;150.92
-1.09;0.08;0.35;167.44;-121.30;12.31;56.25;98.23;151.25
-0.90;0.05;0.50;208.88;-13.79;-3.66;60.69;97.08;151.15
-0.95;0.09;0.62;251.15;-48.06;-47.14;66.43;94.88;149.83
-0.99;0.15;0.46;344.76;-76.46;-44.68;74.34;92.13;148.63
