ACCX;ACCY;ACCZ;GYROX;GYROY;GYROZ;ANGLX;ANGLY;ANGLZ
0.16;0.04;1.16;-8.06;11.37;5.60;1.72;-6.28;-48.81
0.11;0.04;1.14;-6.02;1.95;-2.33;1.54;-6.20;-48.88
0.06;0.08;1.14;-5.46;6.25;0.97;1.44;-5.97;-48.86
0.04;0.10;1.09;0.10;19.00;12.07;1.51;-5.37;-48.52
0.15;0.08;1.15;-7.28;12.57;14.01;1.37;-5.08;-48.15
0.07;0.12;1.14;-3.66;4.18;3.32;1.36;-4.93;-48.06
-0.01;0.15;1.11;-1.48;10.56;13.80;1.45;-4.53;-47.68
-0.00;0.18;1.11;-0.13;14.97;30.96;1.60;-4.06;-46.87
0.00;0.19;1.14;5.90;18.12;38.13;1.92;-3.49;-45.81
0.01;0.21;1.13;-3.14;10.96;45.58;2.00;-3.14;-44.57
-0.01;0.23;1.17;-6.56;6.64;55.92;2.01;-2.90;-43.12
0.00;0.20;1.19;5.44;13.64;74.85;2.32;-2.44;-40.88
0.05;0.18;1.16;13.33;11.23;77.99;2.81;-2.13;-38.69
-0.00;0.20;1.10;20.42;12.13;80.74;3.48;-1.77;-36.59
-0.04;0.20;1.04;15.72;18.33;90.82;4.04;-1.22;-34.14
-0.02;0.16;1.04;5.00;7.02;104.83;4.26;-0.99;-31.31
0.01;0.12;1.13;14.11;7.31;114.42;4.66;-0.80;-28.33
0.03;0.09;1.07;30.94;24.65;121.45;5.50;-0.13;-24.93
0.03;0.05;1.07;28.37;15.32;118.96;6.17;0.24;-21.84
0.01;0.01;1.06;22.48;9.55;123.60;6.67;0.48;-18.38
0.08;-0.04;1.08;24.22;16.22;130.65;7.14;0.82;-14.85
0.13;-0.07;1.07;17.79;22.25;121.15;7.45;1.32;-11.22
0.14;-0.11;1.09;4.89;17.41;106.96;7.33;1.62;-8.33
0.12;-0.13;1.12;6.95;15.60;94.12;7.24;1.90;-5.79
0.11;-0.14;1.10;2.51;19.92;88.35;7.03;2.27;-3.49
0.10;-0.15;1.10;-1.35;34.57;85.89;6.71;3.08;-1.09
0.13;-0.16;1.14;-4.99;25.98;75.81;6.30;3.59;0.96
0.14;-0.15;1.13;-14.53;13.15;60.45;5.66;3.74;2.59
0.11;-0.14;1.13;-27.69;1.31;53.89;4.68;3.60;4.05
0.12;-0.16;1.23;-21.63;6.80;43.26;3.91;3.60;5.17
0.06;-0.14;1.16;-18.02;9.34;36.99;3.24;3.71;6.13
0.09;-0.13;1.20;-27.23;3.32;33.34;2.23;3.66;7.17
0.08;-0.13;1.25;-21.96;7.60;22.32;1.52;3.71;7.75
0.05;-0.11;1.25;-11.35;17.14;21.84;1.09;4.04;8.34
0.08;-0.11;1.25;-4.25;7.61;19.55;0.86;4.10;8.86
0.07;-0.11;1.19;3.96;3.86;12.33;0.85;4.05;9.19
0.05;-0.10;1.14;-7.46;1.37;10.50;0.54;3.96;9.47
0.10;-0.09;1.19;-8.93;-3.61;3.03;0.20;3.69;9.55
0.08;-0.09;1.15;10.60;-18.42;-8.04;0.39;3.08;9.34
0.07;-0.08;1.01;10.72;-23.01;-10.07;0.57;2.34;9.07
0.06;-0.05;1.02;5.23;-20.25;-5.38;0.65;1.67;8.92
0.06;-0.03;1.01;40.83;-7.58;0.76;1.77;1.36;8.94
-0.01;-0.02;0.82;52.57;9.67;10.62;3.15;1.61;9.24
0.09;-0.03;0.80;13.43;-1.15;7.77;3.40;1.41;9.45
0.23;-0.09;0.87;-5.08;-33.26;-18.98;3.11;0.26;8.96
-0.04;-0.11;0.98;-12.80;11.66;-13.36;2.27;0.90;8.26
0.05;-0.08;1.06;9.96;57.40;-2.95;2.42;2.40;8.18
0.16;-0.06;0.83;34.31;76.01;-17.62;3.21;4.15;7.70
0.17;-0.07;0.71;-4.21;53.99;-41.06;2.95;5.20;6.64
-0.01;-0.02;0.78;-55.89;33.57;-55.78;1.32;6.02;5.08
-0.09;-0.00;1.13;-46.35;61.72;-16.14;0.07;7.63;4.64
0.02;-0.07;1.06;22.62;102.33;-7.87;0.85;11.37;4.33
0.07;-0.09;0.92;-19.28;71.58;-32.46;0.20;13.02;3.42
0.04;-0.06;1.20;-66.71;37.77;-70.71;-1.62;13.73;1.51
-0.14;-0.03;1.23;-62.94;31.29;-78.57;-3.28;14.41;-0.61
-0.13;-0.01;1.23;-48.13;57.92;-58.78;-4.50;15.77;-2.19
-0.06;-0.08;1.23;-35.12;90.82;-63.94;-5.45;18.00;-3.98
-0.26;-0.06;1.22;-49.09;83.81;-72.54;-6.64;20.00;-5.87
-0.34;-0.02;1.44;-94.41;97.72;-44.88;-9.11;22.54;-7.13
-0.24;-0.09;1.61;-71.48;67.64;-55.18;-10.87;24.05;-8.62
-0.50;-0.03;1.51;-68.51;59.60;-28.80;-12.69;25.68;-9.48
-0.42;-0.03;1.68;-54.94;61.93;8.35;-13.90;27.08;-9.26
-1.32;0.25;2.00;243.56;-501.26;112.99;-6.86;13.39;-6.09
-0.28;0.18;1.38;7.03;-110.83;10.86;-6.42;10.50;-5.81
-0.21;-0.02;1.08;-7.77;-3.35;45.25;-6.52;10.42;-4.54
-0.04;-0.12;0.82;2.05;-61.23;23.49;-6.50;8.69;-3.93
-0.21;-0.26;1.33;98.52;-159.11;13.77;-3.86;4.30;-3.55
0.06;-0.14;1.22;78.30;-142.80;27.15;-1.83;0.39;-2.81
0.03;-0.08;1.19;42.74;-43.87;11.41;-0.74;-0.81;-2.51
-0.03;-0.06;1.12;40.48;-52.17;9.28;0.29;-2.14;-2.25
-0.10;-0.06;1.31;47.33;-101.87;27.23;1.67;-5.11;-1.41
-0.01;-0.00;1.16;29.12;-48.88;18.27;2.40;-6.30;-0.92
0.02;-0.07;1.18;9.30;3.37;7.75;2.53;-6.10;-0.71
0.04;-0.05;1.16;6.65;3.87;3.69;2.61;-5.91;-0.61
0.04;-0.02;1.15;5.99;4.44;-0.91;2.68;-5.72;-0.63
0.03;-0.05;1.15;7.90;2.57;-8.72;2.80;-5.57;-0.87
-0.01;-0.04;1.14;7.64;6.36;-6.59;2.90;-5.28;-1.05
0.04;-0.04;1.13;10.01;8.35;-0.43;3.05;-5.00;-1.06
0.04;-0.03;1.14;19.55;4.27;4.94;3.48;-4.82;-0.92
0.02;-0.03;1.15;11.93;-6.36;1.87;3.70;-4.91;-0.87
0.04;-0.01;1.12;0.27;-4.42;0.16;3.62;-4.98;-0.87
0.02;-0.02;1.16;-0.04;-2.92;0.13;3.53;-4.98;-0.86
0.02;-0.02;1.15;0.33;-6.94;0.27;3.44;-5.08;-0.86
0.02;-0.02;1.16;-0.04;-2.36;-0.17;3.35;-5.06;-0.86
0.02;-0.02;1.15;-0.22;-3.03;0.18;3.26;-5.06;-0.86
0.05;-0.02;1.11;-0.39;1.11;0.28;3.16;-4.98;-0.85
0.02;-0.02;1.14;-0.42;-2.60;0.21;3.06;-4.97;-0.84
0.02;-0.02;1.14;-0.38;-1.82;0.07;2.97;-4.95;-0.84
-0.01;-0.01;1.19;-1.37;-4.97;0.07;2.87;-4.97;-0.84
0.02;-0.03;1.15;0.28;-0.13;-0.05;2.79;-4.89;-0.84
0.03;-0.01;1.14;0.14;0.68;0.09;2.72;-4.80;-0.84
0.02;-0.02;1.15;0.51;1.02;0.47;2.67;-4.69;-0.83
0.03;-0.03;1.15;0.04;0.47;0.10;2.59;-4.62;-0.82
0.03;-0.02;1.12;-0.07;-0.01;0.12;2.51;-4.55;-0.82
0.00;-0.02;1.18;-2.36;-11.84;0.59;2.38;-4.77;-0.80
0.03;-0.02;1.14;0.52;1.75;-0.16;2.33;-4.66;-0.81
0.02;-0.02;1.15;-0.28;-1.62;0.07;2.26;-4.63;-0.81
0.02;-0.02;1.15;0.27;0.06;0.13;2.20;-4.55;-0.80
0.02;-0.02;1.15;0.01;0.12;0.33;2.14;-4.47;-0.79
0.03;-0.03;1.15;0.05;0.36;0.07;2.07;-4.40;-0.79
0.02;-0.02;1.15;0.31;0.01;-0.05;2.02;-4.33;-0.79
0.02;-0.02;1.15;-0.41;-0.07;0.06;1.95;-4.27;-0.79
0.02;-0.02;1.14;-0.10;-0.14;0.04;1.89;-4.21;-0.79
0.03;-0.02;1.15;0.14;0.31;0.09;1.83;-4.15;-0.79
0.02;-0.03;1.15;-0.25;-0.27;-0.14;1.76;-4.09;-0.79
0.02;-0.02;1.15;-0.15;0.07;0.15;1.70;-4.03;-0.79
0.03;-0.02;1.15;-0.16;0.39;-0.11;1.65;-3.97;-0.79
0.02;-0.02;1.14;0.05;0.27;-0.19;1.60;-3.90;-0.80
0.03;-0.02;1.14;0.22;0.44;-0.40;1.55;-3.84;-0.81
0.02;-0.02;1.14;0.01;0.28;0.04;1.50;-3.78;-0.81
0.02;-0.02;1.14;0.14;-0.07;-0.26;1.46;-3.72;-0.81
0.03;-0.02;1.15;-0.04;0.22;0.09;1.40;-3.67;-0.81
0.02;-0.02;1.15;-0.19;0.33;0.06;1.35;-3.61;-0.81
0.03;-0.02;1.14;0.04;-0.02;0.13;1.31;-3.56;-0.81
0.03;-0.01;1.14;-0.18;-0.14;-0.48;1.26;-3.53;-0.82
0.02;-0.02;1.15;0.01;0.16;0.36;1.22;-3.47;-0.81
0.02;-0.02;1.15;-0.18;0.10;-0.16;1.17;-3.43;-0.82
0.02;-0.02;1.15;-0.13;-0.17;-0.01;1.12;-3.38;-0.82
0.02;-0.02;1.14;0.19;-0.10;-0.26;1.08;-3.34;-0.82
0.03;-0.02;1.15;-0.15;-0.01;0.15;1.04;-3.30;-0.82
0.02;-0.02;1.15;-0.27;-0.63;-0.13;0.99;-3.27;-0.82
0.03;-0.02;1.15;0.17;-0.31;-0.07;0.96;-3.24;-0.82
0.03;-0.02;1.14;0.07;-0.20;-0.19;0.92;-3.21;-0.83
0.02;-0.02;1.15;-0.33;-1.07;-0.05;0.87;-3.20;-0.83
0.02;-0.02;1.15;-0.06;-0.52;0.10;0.84;-3.17;-0.83
0.03;-0.02;1.15;0.20;0.22;0.33;0.81;-3.13;-0.82
0.02;-0.02;1.15;-0.45;-4.27;0.13;0.76;-3.20;-0.82
0.03;-0.02;1.14;0.54;2.80;-0.14;0.74;-3.08;-0.82
0.03;-0.02;1.14;0.27;0.85;-0.04;0.71;-3.03;-0.82
0.02;-0.02;1.15;0.01;-1.17;-0.11;0.68;-3.02;-0.82
0.02;-0.02;1.17;0.17;1.72;-0.13;0.65;-2.91;-0.83
0.03;-0.02;1.14;-0.19;-0.46;-0.46;0.61;-2.90;-0.84
0.02;-0.02;1.15;0.52;1.96;0.07;0.60;-2.81;-0.84
0.03;-0.02;1.14;-0.18;0.53;0.28;0.56;-2.77;-0.83
0.02;-0.01;1.14;0.36;0.48;0.25;0.54;-2.73;-0.82
0.02;-0.02;1.16;-0.02;-0.72;0.07;0.52;-2.71;-0.82
0.02;-0.02;1.17;-0.13;-1.90;-0.16;0.49;-2.73;-0.83
0.02;-0.02;1.15;-0.36;-1.27;0.16;0.45;-2.72;-0.82
0.03;-0.02;1.14;-0.45;-0.14;-0.11;0.41;-2.70;-0.83
0.03;-0.02;1.15;0.16;1.43;-0.23;0.39;-2.64;-0.83
0.02;-0.02;1.14;-0.38;-0.77;-0.14;0.35;-2.63;-0.84
0.03;-0.02;1.14;0.16;1.34;0.30;0.33;-2.56;-0.83
0.03;-0.02;1.15;0.25;-0.17;-0.04;0.31;-2.55;-0.83
0.03;-0.03;1.15;0.17;0.09;-0.13;0.28;-2.52;-0.83
0.02;-0.02;1.15;-0.28;0.38;0.13;0.25;-2.49;-0.83
0.03;-0.03;1.13;-0.21;0.22;-0.30;0.21;-2.46;-0.84
0.02;-0.02;1.17;-0.35;0.35;-0.17;0.18;-2.42;-0.84
0.02;-0.02;1.13;-0.24;-1.75;0.32;0.15;-2.44;-0.83
0.03;-0.02;1.15;-0.31;-0.13;-0.08;0.12;-2.42;-0.83
0.05;-0.02;1.14;5.26;22.54;-0.72;0.23;-1.81;-0.85
-0.01;-0.01;1.23;-2.93;-17.15;10.42;0.14;-2.21;-0.57
-0.10;0.02;1.28;-0.96;1.02;-1.39;0.13;-2.05;-0.62
0.02;-0.02;1.16;0.16;-0.65;0.21;0.11;-2.05;-0.61
0.01;-0.02;1.17;-0.35;-0.51;0.04;0.08;-2.03;-0.61
0.03;-0.02;1.14;-0.12;-0.13;0.07;0.05;-2.02;-0.61
0.03;-0.02;1.14;-0.27;0.02;-0.02;0.02;-2.01;-0.61
0.03;-0.03;1.13;0.45;-0.34;-0.10;0.01;-2.01;-0.61
0.02;-0.02;1.15;0.23;-1.06;-0.16;-0.01;-2.02;-0.61
0.01;-0.02;1.16;0.75;1.29;-0.13;-0.01;-1.96;-0.62
0.01;-0.01;1.15;0.83;4.50;-0.26;0.02;-1.71;-0.63
0.01;-0.03;1.15;0.02;-0.86;0.42;-0.01;-1.72;-0.62
0.03;-0.01;1.15;0.07;-3.03;-0.25;-0.02;-1.80;-0.63
0.03;-0.02;1.14;1.17;4.50;0.18;-0.01;-1.68;-0.62
0.02;-0.02;1.14;0.72;4.44;0.42;-0.01;-1.54;-0.61
0.02;-0.02;1.15;-0.18;0.54;0.18;-0.03;-1.51;-0.60
0.01;-0.02;1.15;1.12;2.93;0.07;-0.02;-1.41;-0.60
0.03;-0.02;1.15;0.34;1.89;-0.23;-0.03;-1.36;-0.61
0.02;-0.02;1.14;-1.00;-1.04;-0.33;-0.07;-1.37;-0.62
0.02;-0.02;1.14;0.04;1.22;0.01;-0.08;-1.33;-0.62
0.02;-0.01;1.15;-0.21;-2.78;-0.39;-0.10;-1.40;-0.63
0.02;-0.02;1.14;0.22;-0.19;-0.17;-0.11;-1.39;-0.63
0.01;-0.01;1.15;0.28;0.57;0.07;-0.11;-1.36;-0.63
0.01;-0.02;1.15;-0.57;-1.87;0.06;-0.14;-1.40;-0.63
0.03;-0.02;1.14;0.07;0.27;0.13;-0.15;-1.39;-0.63
0.02;-0.02;1.15;0.36;-0.19;0.07;-0.16;-1.39;-0.62
0.02;-0.02;1.15;1.91;6.01;-0.37;-0.12;-1.23;-0.63
0.01;-0.02;1.15;1.12;2.91;0.09;-0.11;-1.14;-0.63
0.01;-0.02;1.15;-0.68;-3.64;0.28;-0.14;-1.22;-0.62
0.02;-0.02;1.14;-0.62;-3.01;0.42;-0.17;-1.29;-0.61
0.02;-0.03;1.14;1.00;3.38;0.06;-0.17;-1.20;-0.61
0.01;-0.02;1.15;-0.24;-0.68;-0.28;-0.19;-1.20;-0.62
0.01;-0.02;1.15;-0.64;-1.18;0.18;-0.23;-1.23;-0.61
0.01;-0.02;1.15;-0.31;-1.21;0.03;-0.25;-1.25;-0.61
0.02;-0.02;1.13;0.13;0.39;-0.17;-0.26;-1.23;-0.62
0.01;-0.02;1.15;-0.44;-0.08;-0.10;-0.29;-1.22;-0.62
0.02;-0.02;1.15;-0.35;-0.56;0.21;-0.31;-1.24;-0.61
0.02;-0.02;1.15;-0.27;-1.38;-0.01;-0.33;-1.27;-0.61
0.02;-0.01;1.14;-0.51;-1.52;0.10;-0.36;-1.31;-0.61
0.02;-0.02;1.15;-0.48;-1.21;0.19;-0.38;-1.33;-0.61
0.03;-0.02;1.15;0.33;0.99;-0.13;-0.38;-1.31;-0.61
0.02;-0.01;1.15;1.36;3.49;-0.28;-0.35;-1.20;-0.62
0.02;-0.02;1.15;-0.39;-1.09;0.09;-0.37;-1.22;-0.61
0.02;-0.02;1.15;-0.35;-1.07;0.38;-0.39;-1.25;-0.60
0.03;-0.02;1.14;0.97;3.35;0.27;-0.38;-1.16;-0.60
0.02;-0.02;1.15;-0.06;-0.13;0.21;-0.39;-1.16;-0.59
0.02;-0.02;1.15;-0.70;-2.02;-0.07;-0.42;-1.20;-0.59
