ACCX;ACCY;ACCZ;GYROX;GYROY;GYROZ;ANGLX;ANGLY;ANGLZ
0.03;-0.01;1.16;-0.21;-1.25;-0.14;-2.17;0.46;-40.77
0.03;-0.02;1.14;0.21;1.78;-0.23;-2.14;0.47;-40.78
0.02;-0.02;1.15;0.05;0.91;0.27;-2.12;0.46;-40.77
0.03;-0.02;1.14;-0.23;-0.30;-0.05;-2.11;0.41;-40.77
0.03;-0.02;1.15;0.12;0.14;0.32;-2.08;0.38;-40.77
0.03;-0.02;1.16;0.14;-1.57;0.03;-2.05;0.31;-40.76
0.02;-0.02;1.15;-0.55;-2.90;-0.16;-2.04;0.21;-40.77
0.04;-0.02;1.14;1.02;0.92;2.55;-2.00;0.19;-40.70
0.04;-0.02;1.15;1.31;3.56;1.23;-1.95;0.24;-40.67
0.02;-0.02;1.15;0.70;1.67;-0.22;-1.91;0.26;-40.67
0.03;-0.02;1.14;1.07;2.65;0.10;-1.86;0.29;-40.67
0.03;-0.02;1.16;0.05;-0.80;0.88;-1.84;0.24;-40.65
0.03;-0.03;1.15;1.02;1.35;3.71;-1.80;0.25;-40.55
0.04;-0.02;1.14;1.25;2.86;2.44;-1.76;0.28;-40.48
0.02;-0.02;1.15;0.14;-0.87;0.70;-1.74;0.23;-40.46
0.03;-0.03;1.13;0.90;1.78;1.31;-1.70;0.25;-40.43
-0.00;-0.01;1.14;-0.35;-1.72;6.18;-1.69;0.20;-40.26
0.05;-0.03;1.14;0.14;0.40;7.13;-1.68;0.16;-40.07
0.03;-0.02;1.13;-0.21;0.08;2.79;-1.67;0.13;-39.99
