ACCX;ACCY;ACCZ;GYROX;GYROY;GYROZ;ANGLX;ANGLY;ANGLZ
0.03;-0.01;1.16;-0.21;-1.25;-0.14;-2.17;0.46;-40.77
0.03;-0.02;1.14;0.21;1.78;-0.23;-2.14;0.47;-40.78
0.02;-0.02;1.15;0.05;0.91;0.27;-2.12;0.46;-40.77
0.03;-0.02;1.14;-0.23;-0.30;-0.05;-2.11;0.41;-40.77
0.03;-0.02;1.15;0.12;0.14;0.32;-2.08;0.38;-40.77
0.03;-0.02;1.16;0.14;-1.57;0.03;-2.05;0.31;-40.76
0.02;-0.02;1.15;-0.55;-2.90;-0.16;-2.04;0.21;-40.77
0.04;-0.02;1.14;1.02;0.92;2.55;-2.00;0.19;-40.70
0.04;-0.02;1.15;1.31;3.56;1.23;-1.95;0.24;-40.67
0.02;-0.02;1.15;0.70;1.67;-0.22;-1.91;0.26;-40.67
0.03;-0.02;1.14;1.07;2.65;0.10;-1.86;0.29;-40.67
0.03;-0.02;1.16;0.05;-0.80;0.88;-1.84;0.24;-40.65
0.03;-0.03;1.15;1.02;1.35;3.71;-1.80;0.25;-40.55
0.04;-0.02;1.14;1.25;2.86;2.44;-1.76;0.28;-40.48
0.02;-0.02;1.15;0.14;-0.87;0.70;-1.74;0.23;-40.46
0.03;-0.03;1.13;0.90;1.78;1.31;-1.70;0.25;-40.43
-0.00;-0.01;1.14;-0.35;-1.72;6.18;-1.69;0.20;-40.26
0.05;-0.03;1.14;0.14;0.40;7.13;-1.68;0.16;-40.07
0.03;-0.02;1.13;-0.21;0.08;2.79;-1.67;0.13;-39.99
ACCX;ACCY;ACCZ;GYROX;GYROY;GYROZ;ANGLX;ANGLY;ANGLZ
0.03;-0.02;1.15;0.00;0.04;0.17;-0.02;0.27;1.25
0.03;-0.02;1.15;-0.40;-0.02;0.31;-0.05;0.23;1.26
0.03;-0.02;1.14;-0.17;-0.26;0.22;-0.08;0.19;1.26
0.03;-0.02;1.15;0.11;-0.05;0.06;-0.09;0.16;1.26
0.03;-0.02;1.15;-0.05;0.13;-0.09;-0.11;0.13;1.26
0.03;-0.03;1.15;0.02;0.15;-0.32;-0.13;0.11;1.25
0.03;-0.02;1.15;-0.05;-0.20;-0.03;-0.15;0.07;1.25
0.03;-0.02;1.15;0.23;0.01;0.00;-0.16;0.04;1.25
0.03;-0.02;1.15;0.09;-0.02;-0.21;-0.18;0.02;1.25
0.03;-0.03;1.15;0.06;-0.04;-0.01;-0.20;-0.01;1.25
0.03;-0.02;1.13;-0.02;0.13;0.23;-0.21;-0.04;1.25
0.02;-0.02;1.16;-0.18;-0.02;0.09;-0.23;-0.06;1.26
0.03;-0.02;1.14;-0.12;-0.33;0.20;-0.25;-0.10;1.26
0.03;-0.02;1.15;0.20;-0.14;-0.20;-0.26;-0.12;1.26
0.03;-0.02;1.15;0.21;0.01;-0.18;-0.27;-0.15;1.25
0.03;-0.02;1.16;-0.03;0.38;0.11;-0.29;-0.16;1.25
0.03;-0.02;1.14;0.24;0.01;0.06;-0.30;-0.19;1.26
0.03;-0.02;1.15;-0.18;-0.10;0.05;-0.32;-0.21;1.26
0.03;-0.02;1.15;-0.03;0.25;-0.01;-0.33;-0.23;1.26
0.03;-0.02;1.14;-0.08;-0.17;0.12;-0.35;-0.25;1.26
0.03;-0.02;1.14;-0.12;0.06;-0.10;-0.37;-0.28;1.26
0.03;-0.03;1.15;-0.18;0.27;0.23;-0.39;-0.30;1.26
0.02;-0.02;1.14;0.08;0.03;0.15;-0.40;-0.31;1.27
0.02;-0.02;1.16;-0.06;-0.22;0.20;-0.41;-0.34;1.27
0.03;-0.02;1.14;0.00;-0.19;0.09;-0.42;-0.37;1.27
0.03;-0.02;1.14;0.00;0.15;0.22;-0.43;-0.39;1.28
0.03;-0.03;1.15;0.20;-0.00;-0.17;-0.44;-0.40;1.28
0.03;-0.02;1.14;-0.06;0.03;0.09;-0.45;-0.42;1.28
0.02;-0.02;1.16;-0.17;0.10;-0.12;-0.47;-0.43;1.28
0.03;-0.02;1.15;-0.18;-0.11;-0.30;-0.48;-0.46;1.27
0.03;-0.03;1.15;-0.06;-0.36;0.26;-0.50;-0.51;1.29
0.03;-0.02;1.15;0.08;0.51;-0.09;-0.51;-0.51;1.29
0.02;-0.02;1.14;0.14;0.10;-0.07;-0.51;-0.52;1.29
0.03;-0.02;1.15;-0.14;-0.19;0.00;-0.53;-0.54;1.29
0.03;-0.02;1.14;0.12;-0.16;0.32;-0.53;-0.56;1.30
0.02;-0.02;1.15;0.11;0.06;-0.09;-0.54;-0.57;1.29
0.03;-0.01;1.14;0.21;-0.16;0.29;-0.54;-0.59;1.30
0.03;-0.02;1.16;0.05;0.12;0.09;-0.55;-0.60;1.30
0.02;-0.03;1.15;0.05;0.06;-0.07;-0.56;-0.61;1.30
0.03;-0.03;1.14;0.03;0.01;-0.35;-0.58;-0.63;1.29
0.03;-0.02;1.14;-0.08;-0.40;-0.06;-0.59;-0.65;1.29
0.03;-0.02;1.15;0.20;0.04;-0.32;-0.59;-0.67;1.28
0.03;-0.02;1.14;-0.09;-0.04;-0.20;-0.60;-0.69;1.28
0.02;-0.02;1.15;-0.11;-0.20;0.12;-0.61;-0.71;1.28
0.02;-0.02;1.15;-0.12;-0.05;0.37;-0.62;-0.72;1.29
0.02;-0.02;1.16;-0.02;-0.39;-0.27;-0.63;-0.73;1.28
0.03;-0.02;1.14;0.14;0.09;0.06;-0.64;-0.75;1.28
0.03;-0.02;1.14;-0.05;-0.10;0.46;-0.64;-0.76;1.30
0.02;-0.03;1.15;0.03;-0.10;-0.18;-0.65;-0.77;1.29
0.03;-0.02;1.14;0.34;-0.31;0.05;-0.65;-0.79;1.29
0.03;-0.02;1.15;-0.05;-0.00;0.17;-0.66;-0.81;1.30
0.03;-0.02;1.14;0.17;-0.07;0.60;-0.66;-0.82;1.31
0.03;-0.02;1.14;-0.03;0.10;0.25;-0.67;-0.83;1.32
0.03;-0.02;1.15;0.08;-0.04;-0.01;-0.68;-0.84;1.32
0.02;-0.02;1.14;0.05;0.16;0.00;-0.69;-0.84;1.32
0.03;-0.02;1.15;0.09;0.16;0.34;-0.69;-0.85;1.33
0.03;-0.02;1.15;-0.12;-0.11;-0.03;-0.71;-0.86;1.33
0.04;-0.02;1.15;0.03;0.44;-0.03;-0.71;-0.86;1.33
0.03;-0.02;1.14;-0.23;0.29;-0.18;-0.72;-0.86;1.32
0.03;-0.02;1.15;-0.11;0.06;-0.06;-0.73;-0.88;1.32
0.03;-0.02;1.15;0.12;0.18;-0.06;-0.73;-0.89;1.32
0.03;-0.02;1.15;-0.17;0.06;0.19;-0.74;-0.90;1.32
0.03;-0.02;1.15;0.15;0.19;-0.23;-0.74;-0.90;1.32
0.02;-0.03;1.14;-0.03;0.24;-0.36;-0.76;-0.90;1.31
0.03;-0.02;1.15;-0.05;0.10;-0.09;-0.76;-0.91;1.31
0.02;-0.01;1.14;-0.02;0.13;-0.09;-0.76;-0.91;1.30
0.03;-0.02;1.14;0.03;-0.19;0.08;-0.77;-0.93;1.31
0.03;-0.02;1.15;-0.21;-0.07;-0.09;-0.78;-0.94;1.30
0.03;-0.02;1.15;-0.41;-0.04;-0.06;-0.79;-0.96;1.30
0.03;-0.02;1.14;0.21;0.10;0.25;-0.79;-0.97;1.31
0.03;-0.01;1.15;0.06;0.06;0.00;-0.79;-0.97;1.31
0.03;-0.03;1.15;0.00;-0.07;-0.01;-0.80;-0.99;1.31
0.03;-0.02;1.14;-0.02;0.45;0.14;-0.81;-0.98;1.31
0.03;-0.01;1.15;-0.43;0.27;0.03;-0.82;-0.98;1.31
0.03;-0.02;1.15;0.03;0.24;0.02;-0.82;-0.99;1.31
0.03;-0.03;1.15;0.02;-0.49;0.15;-0.83;-1.00;1.32
0.03;-0.02;1.14;0.11;-0.11;-0.36;-0.83;-1.02;1.31
0.03;-0.02;1.14;-0.06;-0.07;-0.01;-0.84;-1.03;1.31
0.03;-0.01;1.15;-0.05;0.18;-0.04;-0.84;-1.03;1.31
0.03;-0.02;1.15;0.09;-0.40;-0.09;-0.84;-1.05;1.30
0.03;-0.02;1.15;0.02;0.18;0.12;-0.85;-1.05;1.31
0.03;-0.03;1.14;0.21;-0.10;-0.03;-0.85;-1.06;1.31
0.03;-0.01;1.15;0.09;-0.11;-0.09;-0.84;-1.08;1.30
0.03;-0.02;1.15;-0.14;-0.10;-0.10;-0.85;-1.08;1.30
0.03;-0.02;1.15;0.12;0.53;-0.10;-0.85;-1.07;1.30
0.02;-0.02;1.15;0.06;-0.31;-0.21;-0.85;-1.08;1.29
0.03;-0.01;1.15;0.26;-0.07;0.06;-0.84;-1.09;1.29
0.02;-0.02;1.14;-0.06;0.15;0.22;-0.85;-1.09;1.30
0.03;-0.02;1.15;0.17;0.19;-0.01;-0.84;-1.08;1.30
0.03;-0.02;1.14;-0.27;0.22;0.08;-0.85;-1.08;1.30
0.02;-0.02;1.14;-0.03;0.10;0.41;-0.86;-1.08;1.31
0.02;-0.02;1.15;0.08;-0.05;0.20;-0.86;-1.08;1.32
0.02;-0.02;1.14;-0.26;-0.08;0.15;-0.87;-1.09;1.32
0.03;-0.02;1.14;0.38;0.10;-0.23;-0.86;-1.09;1.32
0.02;-0.02;1.14;0.05;-0.08;0.06;-0.87;-1.09;1.32
0.03;-0.02;1.14;-0.24;0.03;0.06;-0.87;-1.10;1.32
0.02;-0.02;1.15;0.11;-0.22;-0.10;-0.88;-1.10;1.32
0.03;-0.02;1.15;0.15;-0.04;0.06;-0.87;-1.11;1.32
0.03;-0.02;1.15;0.14;-0.11;0.38;-0.87;-1.12;1.33
0.03;-0.02;1.15;0.03;-0.13;0.02;-0.87;-1.13;1.33
0.03;-0.02;1.15;0.20;0.19;-0.10;-0.87;-1.13;1.33
0.03;-0.02;1.15;0.00;0.04;-0.21;-0.87;-1.13;1.32
0.03;-0.02;1.14;0.06;0.03;0.19;-0.88;-1.14;1.33
0.03;-0.02;1.15;-0.18;-0.55;0.35;-0.89;-1.16;1.33
0.03;-0.02;1.15;0.11;0.30;0.09;-0.89;-1.16;1.34
0.03;-0.02;1.16;-0.46;0.07;-0.29;-0.90;-1.16;1.33
0.02;-0.02;1.14;0.03;-0.11;0.45;-0.91;-1.16;1.34
0.03;-0.02;1.15;-0.11;0.18;-0.36;-0.92;-1.16;1.33
0.03;-0.02;1.14;0.29;-0.29;-0.24;-0.91;-1.18;1.33
0.02;-0.02;1.14;0.05;0.06;0.20;-0.92;-1.18;1.33
0.03;-0.02;1.15;-0.03;0.12;-0.09;-0.92;-1.18;1.33
0.03;-0.02;1.15;-0.09;0.25;0.03;-0.93;-1.17;1.33
0.02;-0.02;1.14;-0.03;0.12;0.15;-0.93;-1.16;1.33
0.03;-0.02;1.15;0.14;0.04;-0.04;-0.93;-1.17;1.33
0.02;-0.02;1.15;-0.18;0.04;0.03;-0.94;-1.17;1.33
0.03;-0.02;1.14;0.17;0.30;0.09;-0.94;-1.16;1.34
0.03;-0.02;1.15;0.27;0.13;0.20;-0.93;-1.16;1.34
0.03;-0.02;1.15;0.17;-0.04;-0.09;-0.93;-1.17;1.34
0.02;-0.02;1.16;-0.14;-0.04;-0.18;-0.94;-1.17;1.34
0.03;-0.02;1.15;-0.05;-0.05;0.17;-0.94;-1.17;1.34
0.03;-0.03;1.15;0.27;0.19;-0.07;-0.94;-1.17;1.34
0.02;-0.02;1.14;-0.09;-0.43;0.11;-0.94;-1.18;1.34
0.02;-0.02;1.14;0.00;-0.65;-0.12;-0.94;-1.20;1.34
0.03;-0.02;1.14;-0.27;-0.33;0.25;-0.95;-1.21;1.34
0.03;-0.02;1.15;-0.26;-0.81;0.19;-0.96;-1.23;1.35
0.03;-0.02;1.14;0.09;-0.17;0.26;-0.96;-1.24;1.36
0.03;-0.02;1.14;0.34;0.19;0.09;-0.95;-1.24;1.36
0.03;-0.02;1.14;0.43;2.59;-0.01;-0.94;-1.18;1.36
0.02;-0.02;1.15;0.20;0.35;0.23;-0.94;-1.17;1.36
0.02;-0.02;1.14;0.32;0.12;-0.33;-0.93;-1.16;1.35
0.02;-0.02;1.14;0.09;0.32;0.02;-0.93;-1.16;1.35
0.11;0.06;1.16;3.16;-1.01;78.22;-0.78;-1.26;3.39
0.03;0.08;1.17;2.86;0.12;66.80;-0.59;-1.26;5.46
0.02;0.06;1.15;5.53;-0.62;163.71;-0.37;-1.27;9.88
0.04;0.11;1.13;10.60;-2.25;255.33;0.01;-1.34;16.52
-0.04;0.10;1.11;13.97;-2.71;352.57;0.48;-1.35;26.04
0.02;0.06;1.15;14.87;-4.63;371.90;0.93;-1.47;36.45
-0.22;0.23;1.16;15.68;-5.84;386.38;1.50;-1.41;46.50
-0.15;-0.03;1.15;18.50;-2.31;456.89;1.95;-1.30;59.29
0.11;-0.10;1.19;17.39;-2.14;461.15;2.27;-1.42;71.28
0.02;0.03;1.18;16.99;1.84;434.69;2.72;-1.35;83.45
0.13;0.04;1.17;17.50;3.52;401.28;3.17;-1.35;94.29
-0.09;0.06;1.13;18.69;15.87;368.70;3.70;-0.78;105.35
-0.21;0.07;1.12;14.73;0.58;395.62;4.10;-0.54;116.42
-0.08;-0.10;1.20;13.34;2.73;429.80;4.28;-0.38;128.03
0.33;-0.23;1.07;12.89;11.67;392.11;4.63;-0.10;147.24
0.08;-0.16;1.09;14.82;-3.88;325.93;4.80;-0.28;156.69
-0.15;-0.18;1.22;8.31;35.69;269.48;4.78;0.79;163.97
0.00;-0.02;1.09;1.10;11.95;241.45;4.68;1.10;170.49
0.01;-0.07;1.17;6.40;-15.76;180.41;4.69;0.66;175.18
0.13;-0.08;1.12;2.89;-20.39;102.12;4.59;0.01;177.83
-0.10;-0.10;1.19;-1.18;-15.62;39.50;4.37;-0.38;179.06
-0.04;-0.10;1.13;-1.36;-6.10;9.15;4.15;-0.49;179.30
0.03;-0.03;1.16;-2.23;-2.57;-8.65;3.98;-0.58;179.06
-0.01;-0.02;1.15;-0.93;-1.09;-14.06;3.86;-0.59;178.68
0.02;-0.03;1.16;-2.12;-12.13;-16.06;3.70;-0.90;178.27
0.04;-0.02;1.14;-2.46;-5.03;-38.75;3.54;-1.05;177.22
0.00;-0.03;1.15;-2.98;-8.16;-77.40;3.36;-1.25;175.13
-0.01;0.04;1.16;-4.81;-1.12;-117.83;3.21;-1.24;171.95
-0.04;-0.06;1.11;-7.92;-4.65;-162.20;2.87;-1.31;167.57
0.07;-0.20;1.15;-11.08;-5.07;-227.94;2.32;-1.48;161.19
-0.04;-0.06;1.15;-13.01;4.77;-287.28;1.83;-1.27;152.57
-0.04;-0.08;1.17;-11.28;8.64;-296.91;1.42;-0.98;144.55
0.16;-0.15;1.12;-11.76;9.58;-328.82;0.94;-0.85;135.67
0.16;-0.21;1.15;-12.32;12.90;-379.43;0.41;-0.63;125.43
-0.14;0.02;1.12;-13.31;2.03;-416.81;0.07;-0.43;114.18
-0.32;-0.03;1.20;-16.44;-3.39;-367.08;-0.39;-0.21;104.26
-0.04;-0.05;1.16;-12.43;20.44;-354.96;-0.76;0.37;94.68
0.10;-0.01;1.20;-15.44;33.86;-390.94;-1.16;1.16;84.12
0.07;-0.05;1.15;-22.96;-8.58;-453.97;-1.80;0.85;71.87
-0.09;-0.06;1.14;-18.64;-10.62;-497.89;-2.39;0.59;56.43
-0.27;0.05;1.13;-18.37;3.48;-497.89;-2.78;0.93;42.99
-0.11;0.02;1.19;-13.88;5.02;-395.05;-3.08;1.15;32.32
0.14;0.10;1.13;-9.82;-1.36;-309.45;-3.19;0.96;23.97
0.01;0.10;1.14;-12.73;3.83;-221.22;-3.38;1.04;17.77
-0.07;0.15;1.14;0.11;-4.89;-79.30;-3.17;0.96;15.71
-0.04;0.01;1.13;7.66;-11.00;16.19;-2.88;0.68;16.17
0.09;0.04;1.14;0.75;-0.69;27.62;-2.77;0.55;16.91
0.07;0.04;1.14;-1.04;-0.22;4.86;-2.70;0.47;17.04
0.03;0.04;1.15;-0.61;1.23;-0.47;-2.63;0.47;17.03
0.03;-0.04;1.15;-1.54;3.40;-5.10;-2.66;0.54;16.87
0.01;-0.06;1.15;-5.27;6.48;-29.66;-2.80;0.68;16.10
0.04;-0.03;1.14;-3.44;1.16;-103.43;-2.87;0.66;13.20
0.02;-0.05;1.15;-5.13;-0.43;-139.46;-2.99;0.61;9.58
0.02;-0.09;1.15;-6.44;1.49;-175.14;-3.20;0.62;4.67
0.05;-0.14;1.17;-6.89;1.90;-202.21;-3.45;0.61;-0.78
0.06;-0.14;1.14;-13.33;5.96;-239.19;-3.86;0.70;-7.24
0.02;-0.06;1.14;-14.24;8.09;-313.14;-4.23;0.88;-15.70
0.00;-0.03;1.28;-13.45;4.38;-337.34;-4.54;0.98;-25.14
0.10;-0.04;1.15;-13.34;-0.91;-438.53;-5.00;0.83;-42.68
0.15;-0.03;1.13;-13.31;1.55;-404.70;-5.28;0.70;-53.61
0.08;-0.13;1.09;-14.79;3.02;-364.73;-5.70;0.69;-63.46
-0.05;-0.12;1.14;-15.36;7.34;-342.90;-6.12;0.92;-73.06
0.05;0.09;1.08;-13.54;5.23;-331.66;-6.27;0.99;-82.02
-0.17;-0.14;1.16;-15.05;5.58;-368.10;-6.66;1.27;-91.95
-0.04;-0.09;1.12;-12.55;3.83;-334.15;-6.95;1.38;-100.98
-0.09;-0.09;1.21;-1.85;-5.88;-314.26;-6.94;1.28;-109.46
0.20;0.13;1.14;-5.47;-0.78;-254.85;-6.84;1.05;-116.34
-0.05;-0.04;1.15;0.21;-9.61;-214.44;-6.73;0.80;-122.78
-0.08;-0.01;1.16;-7.07;-0.48;-203.55;-6.80;0.84;-128.47
-0.09;-0.01;1.22;-6.58;-1.15;-173.25;-6.85;0.88;-133.15
-0.07;0.01;1.20;-7.07;6.13;-159.74;-6.89;1.08;-137.31
0.07;0.00;1.15;-4.61;3.09;-137.22;-6.88;1.07;-141.15
-0.01;0.01;1.20;-3.42;-1.79;-97.59;-6.90;0.97;-146.22
0.02;-0.04;1.14;-2.90;1.09;-85.08;-6.88;0.97;-148.60
-0.03;-0.04;1.13;-2.66;-3.10;-62.35;-6.86;0.90;-150.23
-0.06;0.00;1.16;-1.88;2.03;-40.33;-6.77;1.00;-151.36
-0.03;0.02;1.14;-1.62;-1.03;-25.66;-6.66;0.98;-152.05
-0.00;0.01;1.14;-0.29;0.99;-5.02;-6.53;0.99;-152.20
0.02;-0.02;1.15;0.12;-0.29;-0.29;-6.41;0.94;-152.21
0.04;-0.03;1.15;0.52;0.79;0.02;-6.30;0.91;-152.21
0.03;-0.03;1.15;0.56;1.63;0.08;-6.19;0.91;-152.20
0.03;-0.03;1.14;-0.09;1.31;-0.06;-6.10;0.89;-152.21
0.03;-0.02;1.15;0.44;0.97;-0.01;-5.98;0.88;-152.21
0.03;-0.03;1.14;-0.15;-0.16;-0.14;-5.90;0.83;-152.21
0.03;-0.03;1.14;-0.44;0.33;-0.18;-5.82;0.80;-152.21
0.03;-0.03;1.14;0.53;2.33;-4.00;-5.72;0.81;-152.32
0.05;-0.05;1.15;-0.31;0.15;-7.25;-5.66;0.76;-152.54
0.02;-0.02;1.14;0.05;0.30;-1.89;-5.57;0.72;-152.59
0.03;-0.02;1.14;0.00;-0.19;-0.82;-5.48;0.68;-152.61
0.02;-0.03;1.15;-0.21;-0.25;-0.43;-5.41;0.63;-152.62
0.03;-0.03;1.14;-0.38;-0.05;-0.20;-5.33;0.59;-152.63
0.03;-0.03;1.15;-0.15;0.19;-2.78;-5.26;0.56;-152.70
0.03;-0.03;1.15;0.05;-0.51;-3.71;-5.18;0.51;-152.80
0.02;-0.02;1.14;-0.50;-1.94;-2.78;-5.11;0.42;-152.88
0.03;-0.03;1.15;0.20;-0.55;-0.58;-5.03;0.37;-152.89
0.03;-0.03;1.15;-0.27;-0.29;-0.12;-4.97;0.33;-152.89
0.03;-0.03;1.15;0.26;0.01;-0.70;-4.89;0.29;-152.92
0.03;-0.03;1.15;0.12;-0.05;-3.23;-4.82;0.26;-153.00
0.03;-0.02;1.15;-0.21;-0.07;-4.91;-4.75;0.22;-153.13
0.03;-0.02;1.15;-0.06;-0.25;-2.15;-4.67;0.18;-153.19
0.03;-0.03;1.16;-0.03;0.13;-2.04;-4.61;0.15;-153.25
0.03;-0.03;1.15;0.02;-0.23;-4.84;-4.55;0.12;-153.38
0.03;-0.02;1.15;-0.08;-0.20;-2.36;-4.48;0.08;-153.44
0.03;-0.03;1.15;0.12;0.21;-0.23;-4.42;0.05;-153.45
0.03;-0.02;1.15;-0.15;0.16;-0.30;-4.36;0.03;-153.45
0.03;-0.03;1.15;0.06;0.45;-0.10;-4.29;0.02;-153.46
0.03;-0.03;1.15;0.05;-0.31;-0.10;-4.24;-0.02;-153.46
0.03;-0.03;1.15;0.15;-0.48;0.00;-4.18;-0.06;-153.46
0.03;-0.03;1.15;-0.11;0.12;-0.12;-4.12;-0.08;-153.46
0.02;-0.02;1.15;0.14;0.67;0.00;-4.06;-0.09;-153.46
0.03;-0.03;1.14;-0.06;-0.37;-0.78;-4.01;-0.12;-153.48
0.03;-0.02;1.15;0.67;1.32;-2.01;-3.93;-0.11;-153.54
0.02;-0.03;1.14;0.11;0.50;-5.63;-3.88;-0.12;-153.69
0.02;-0.03;1.14;-0.26;0.70;-5.62;-3.84;-0.12;-153.84
0.03;-0.03;1.15;0.11;1.16;-3.83;-3.79;-0.11;-153.95
0.03;-0.02;1.15;-0.40;-0.31;-1.98;-3.75;-0.15;-154.01
0.02;-0.03;1.15;0.00;0.56;-1.77;-3.70;-0.15;-154.06
0.02;-0.03;1.15;1.07;0.87;-5.98;-3.63;-0.15;-154.22
0.05;-0.03;1.14;0.99;1.37;-13.11;-3.56;-0.16;-154.57
-0.00;-0.02;1.15;0.15;0.01;-7.98;-3.50;-0.15;-154.79
0.03;-0.02;1.14;1.94;4.22;-3.49;-3.41;-0.07;-154.89
0.02;-0.03;1.14;0.40;0.01;-0.03;-3.36;-0.09;-154.89
0.03;-0.02;1.14;0.32;0.30;0.08;-3.30;-0.11;-154.88
0.03;-0.02;1.16;0.02;-0.10;-0.09;-3.26;-0.14;-154.89
-0.06;-0.00;1.14;-0.17;0.64;6.95;-3.20;-0.06;-154.70
0.05;-0.03;1.14;0.27;-0.91;34.49;-3.16;-0.13;-153.66
0.07;-0.03;1.14;-0.43;-6.42;53.06;-3.13;-0.38;-152.18
0.07;0.05;1.14;1.85;-3.53;89.07;-2.98;-0.53;-149.77
0.04;0.11;1.13;4.99;-0.51;143.68;-2.68;-0.57;-145.89
-0.05;0.06;1.11;10.26;-1.00;263.97;-2.06;-0.57;-132.43
-0.09;0.15;1.18;14.40;0.90;351.56;-1.48;-0.45;-122.59
-0.06;-0.07;1.16;16.29;-2.29;402.92;-1.07;-0.45;-111.31
-0.22;-0.02;1.19;15.80;-4.77;417.62;-0.64;-0.36;-99.61
-0.03;0.00;1.21;17.42;-4.66;449.25;-0.18;-0.45;-87.93
0.04;-0.02;1.08;20.92;-1.41;502.64;0.64;-0.53;-67.32
-0.19;-0.24;1.13;17.71;0.35;498.29;0.90;-0.35;-53.87
-0.05;-0.06;1.14;17.07;-2.33;471.01;1.28;-0.36;-41.15
-0.19;0.23;1.15;19.68;-0.62;501.96;1.96;-0.22;-27.60
0.12;-0.21;1.17;26.44;-7.15;502.64;2.47;-0.51;-13.53
0.06;-0.30;1.12;16.72;1.28;435.27;2.56;-0.51;-2.21
-0.10;-0.15;1.19;8.56;-5.26;224.46;2.60;-0.57;4.08
0.17;-0.09;1.05;2.95;-0.14;111.54;2.55;-0.72;7.09
-0.04;0.01;1.15;3.18;-2.57;73.70;2.59;-0.73;9.08
-0.06;-0.10;1.25;2.06;2.61;43.16;2.50;-0.60;10.24
0.05;-0.11;1.15;1.39;1.46;30.83;2.39;-0.59;11.20
0.09;-0.11;1.13;1.39;2.70;18.38;2.27;-0.60;11.68
0.03;-0.02;1.14;-0.18;0.15;-0.06;2.20;-0.61;11.68
0.03;-0.02;1.14;0.03;-0.31;0.32;2.13;-0.63;11.68
0.03;-0.03;1.15;0.27;-0.71;-0.01;2.07;-0.67;11.68
0.03;-0.03;1.14;-0.29;1.34;-2.67;1.99;-0.64;11.61
0.05;-0.13;1.13;-2.93;-1.49;-69.05;1.75;-0.71;9.75
0.03;-0.04;1.16;-2.70;-1.24;-63.71;1.61;-0.75;8.03
-0.01;0.06;1.15;-2.90;-3.20;-58.58;1.56;-0.82;6.44
0.05;-0.01;1.15;-1.02;-0.31;-36.99;1.49;-0.85;5.48
-0.00;0.02;1.14;-0.32;0.87;-25.28;1.47;-0.81;4.70
0.04;-0.04;1.15;-0.44;0.64;-23.81;1.40;-0.82;4.06
0.02;0.01;1.15;-1.10;0.09;-26.81;1.35;-0.82;3.33
0.02;-0.01;1.15;-0.56;0.18;-16.41;1.30;-0.81;2.89
0.03;-0.01;1.14;-0.47;-0.48;-4.64;1.25;-0.84;2.76
0.03;-0.02;1.15;-0.24;0.45;0.02;1.19;-0.84;2.76
0.02;-0.02;1.15;-0.20;-0.28;-0.24;1.15;-0.85;2.76
0.01;-0.02;1.15;-0.11;-0.26;0.69;1.10;-0.85;2.78
0.05;-0.01;1.17;-0.09;-3.47;29.77;1.07;-0.97;3.58
-0.04;0.02;1.14;1.15;-3.91;88.87;1.10;-1.02;6.07
0.01;0.15;1.14;10.21;-6.20;272.29;1.52;-1.19;13.97
0.14;0.14;1.06;16.15;-2.11;388.80;2.05;-1.35;24.46
0.07;0.18;1.12;18.69;-0.28;440.49;2.67;-1.40;36.36
-0.01;0.10;1.10;24.24;-0.77;502.64;3.33;-1.38;49.42
-0.20;0.08;1.16;26.90;-4.08;502.64;4.05;-1.28;63.00
-0.07;0.06;1.24;22.41;-2.57;502.64;4.61;-1.26;76.57
0.16;-0.01;1.18;20.73;-4.78;502.64;5.04;-1.51;89.64
-0.18;0.24;1.18;19.04;-1.16;472.77;5.64;-1.36;102.40
-0.35;0.10;1.25;19.31;-1.42;474.20;6.11;-1.08;115.20
-0.21;-0.02;1.25;19.22;-7.33;461.67;6.49;-1.07;127.67
-0.14;-0.02;1.19;21.63;15.08;470.17;7.00;-0.45;142.24
-0.15;0.00;1.05;21.05;25.75;473.04;7.42;0.40;155.02
-0.25;0.03;1.31;12.40;6.16;475.51;7.62;0.77;167.86
-0.03;-0.11;1.20;8.89;-7.64;429.04;7.61;0.57;179.87
0.09;-0.17;1.24;9.07;-14.08;370.86;7.54;0.12;189.51
-0.04;-0.31;1.25;7.57;-22.43;282.03;7.33;-0.47;197.41
-0.15;-0.11;1.10;7.57;10.44;198.11;7.28;-0.04;202.76
-0.04;-0.11;1.21;10.56;27.81;112.15;7.30;0.70;205.67
-0.02;-0.18;1.16;4.55;-2.45;24.67;7.11;0.64;206.36
0.13;-0.03;1.13;-4.37;-5.52;-35.43;6.81;0.33;205.27
-0.02;-0.07;1.18;-1.60;4.18;-33.95;6.57;0.45;204.38
-0.04;-0.01;1.22;-1.56;2.54;-24.79;6.39;0.55;203.69
0.02;-0.01;1.15;-0.37;-0.58;-0.01;6.23;0.48;203.69
0.02;-0.02;1.14;-0.52;-0.37;0.46;6.06;0.44;203.70
0.02;-0.03;1.15;0.06;-0.19;-10.62;5.92;0.41;203.42
0.03;-0.03;1.14;0.41;-3.85;-9.51;5.79;0.27;203.16
-0.00;-0.06;1.13;-0.41;-3.49;-22.67;5.60;0.18;202.55
-0.00;-0.04;1.15;-2.79;1.20;-37.48;5.38;0.21;201.57
0.01;-0.05;1.11;-1.19;-1.67;-51.01;5.20;0.15;200.19
0.17;-0.04;1.16;-5.57;-21.78;-90.91;4.89;-0.68;197.38
0.00;-0.27;1.07;-6.63;-4.20;-137.22;4.34;-0.78;193.81
